Tanggal,Tn,Tx,Tavg,ss,ddd_x,ff_avg,N,NE,E,SE,S,SW,W,NW,C,Jan,Feb,Mar,Apr,Mei,Jun,Jul,Ags,Sep,Okt,Nov,Des,RH_avg_5day,RH1,RH2,RH3,RH_avg,ff_x,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
17-06-2010,23.6,27.6,25.4,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.2,85,84,89,88,5,4,3,7,11.1528,8.4,17.832,11.7,27.6
18-06-2010,24,29.9,26.9,1.5,70,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.8,84,89,88,89,14,3,7,5,16.6728,17.832,11.7,27.6,4.6
19-06-2010,24.2,31.8,27.1,8,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,89,88,89,86,11,7,5,14,14.0264,11.7,27.6,4.6,62.1
20-06-2010,24.2,33,27.6,6.9,120,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.2,88,89,86,85,5,5,14,11,24.7664,27.6,4.6,62.1,2.4
21-06-2010,23.4,30,26.4,7.9,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.4,89,86,85,84,10,14,11,5,21.68,4.6,62.1,2.4,79.1
22-06-2010,23.6,30.8,27.4,7.9,160,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.4,86,85,84,77,11,11,5,10,35.16,62.1,2.4,79.1,0
23-06-2010,25,31.6,28.2,6.6,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.2,85,84,77,79,9,5,10,11,29.64,2.4,79.1,0,4.5
24-06-2010,25,30,26.1,0.1,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.2,84,77,79,89,11,10,11,9,29.62,79.1,0,4.5,7.2
25-06-2010,24.7,30.4,27.4,5.1,100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.8,77,79,89,82,11,11,9,11,18.64,0,4.5,7.2,61.3
26-06-2010,25.8,30.3,27.2,5.4,110,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.2,79,89,82,84,12,9,11,11,30.42,4.5,7.2,61.3,2.4
27-06-2010,25,30.2,26.9,6.5,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.2,89,82,84,83,8,11,11,12,15.08,7.2,61.3,2.4,2.4
28-06-2010,25,31,27.5,7,100,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.4,82,84,83,85,8,11,12,8,15.56,61.3,2.4,2.4,2.5
29-06-2010,26,32.7,27.2,4.5,130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.6,84,83,85,84,7,12,8,8,15.16,2.4,2.4,2.5,1
30-06-2010,24.2,32.6,26.7,6,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.6,83,85,84,89,8,8,8,7,13.92,2.4,2.5,1,43.2
01-07-2010,24.2,32.6,27.2,3.8,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,85,84,89,86,3,8,7,8,10.3,2.5,1,43.2,1.4
02-07-2010,24.6,30,27.3,7.7,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.4,84,89,86,84,3,7,8,3,10.1,1,43.2,1.4,0
03-07-2010,25,30.6,27.3,5.3,270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.6,89,86,84,89,1,8,3,3,9.62,43.2,1.4,0,52.5
04-07-2010,24,30,26.9,5.8,240,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.4,86,84,89,87,2,3,3,1,19.62,1.4,0,52.5,9
05-07-2010,24.4,30,26.8,2.9,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,84,89,87,85,0,3,1,2,21.22,0,52.5,9,6.1
06-07-2010,24.2,31,27.5,7.3,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.2,89,87,85,87,2,1,2,0,13.8,52.5,9,6.1,0
07-07-2010,25.4,30.8,28,6.9,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.4,87,85,87,83,0,2,0,2,13.52,9,6.1,0,0.5
08-07-2010,25.6,31,27.1,2.3,160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.2,85,87,83,84,1,0,2,0,13.62,6.1,0,0.5,1.2
09-07-2010,23.8,30.2,25.9,4.9,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.2,87,83,84,88,2,2,0,1,3.36,0,0.5,1.2,20.4
10-07-2010,24.2,29.4,26.2,5,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85.4,83,84,88,88,2,0,1,2,5.64,0.5,1.2,20.4,4.3
11-07-2010,24.2,30.2,27.3,6.5,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,84,88,88,88,2,1,2,2,5.28,1.2,20.4,4.3,9.8
12-07-2010,24.3,30.3,26.8,7,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.2,88,88,88,90,3,2,2,2,7.24,20.4,4.3,9.8,7.5
13-07-2010,24,30.4,27.4,5.4,130,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.6,88,88,90,88,2,2,2,3,8.64,4.3,9.8,7.5,8.6
14-07-2010,23.2,30.4,26.5,6.4,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.4,88,90,88,86,3,2,3,2,10.12,9.8,7.5,8.6,60.4
15-07-2010,23.2,30.4,26.4,6.9,170,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,90,88,86,87,3,3,2,3,18.12,7.5,8.6,60.4,43.3
16-07-2010,23.6,30,27.1,2.1,160,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.8,88,86,87,86,2,2,3,3,25.92,8.6,60.4,43.3,0.6
17-07-2010,25,29.4,26.6,0.5,180,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.4,86,87,86,86,3,3,3,2,24.08,60.4,43.3,0.6,0.8
18-07-2010,25.6,30.6,27.8,5.8,90,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.6,87,86,86,80,7,3,2,3,22.74,43.3,0.6,0.8,12.4
19-07-2010,25.8,29.8,27.3,7.1,110,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,86,86,80,80,3,2,3,7,23.5,0.6,0.8,12.4,2.6
20-07-2010,25.5,29.8,27.4,7.4,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.8,86,80,80,80,3,3,7,3,11.94,0.8,12.4,2.6,12.2285714285714
21-07-2010,23.6,29.6,26.2,8,110,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.4,80,80,80,82,3,7,3,3,5.72571428571429,12.4,2.6,12.2285714285714,0
22-07-2010,23.4,29.6,26.6,8,130,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.6,80,80,82,78,3,3,3,3,5.60571428571429,2.6,12.2285714285714,0,1.8
23-07-2010,24,30.6,27.4,6.1,120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,80,82,78,74,3,3,3,3,5.80571428571429,12.2285714285714,0,1.8,2.7
24-07-2010,23,29.8,26.1,7.7,90,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.8,82,78,74,76,4,3,3,3,3.86571428571429,0,1.8,2.7,0.5
25-07-2010,23,30.3,26.2,7.4,100,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,78,74,76,83,5,3,3,4,3.44571428571429,1.8,2.7,0.5,12.2285714285714
26-07-2010,23.5,30.4,27.8,3.7,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.6,74,76,83,80,2,3,4,5,3.44571428571429,2.7,0.5,12.2285714285714,4.7
27-07-2010,24.2,30.6,26.5,3.1,130,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.2,76,83,80,88,2,4,5,2,4.38571428571429,0.5,12.2285714285714,4.7,2.8
28-07-2010,23.6,30.6,25.9,2.1,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.2,83,80,88,88,1,5,2,2,4.58571428571429,12.2285714285714,4.7,2.8,36.8
29-07-2010,24.2,30.8,26.4,8,70,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,80,88,88,82,2,2,2,1,11.4057142857143,4.7,2.8,36.8,4.7
30-07-2010,24.6,30.5,26.9,7.1,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.2,88,88,82,86,3,2,1,2,12.2457142857143,2.8,36.8,4.7,12.2285714285714
31-07-2010,24,29.8,26.5,6.5,120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.8,88,82,86,86,4,1,2,3,12.2457142857143,36.8,4.7,12.2285714285714,47
02-08-2010,25,30.2,26.9,7.9,130,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,82,86,86,78,4,2,3,4,20.7057142857143,4.7,12.2285714285714,47,0
03-08-2010,23.8,30.5,26.8,6.2,130,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,86,86,78,86,8,3,4,4,20.1457142857143,12.2285714285714,47,0,18
04-08-2010,23.6,29.8,27.4,4.9,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.6,86,78,86,83,10,4,4,8,16.3857142857143,47,0,18,51.8
05-08-2010,25.2,30,27,4.6,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.8,78,86,83,83,11,4,8,10,25.8057142857143,0,18,51.8,8.2
06-08-2010,24.8,29.8,26.7,6.9,160,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.2,86,83,83,83,11,8,10,11,25,18,51.8,8.2,6
07-08-2010,24.2,30,27,7.1,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.6,83,83,83,75,10,10,11,11,16.8,51.8,8.2,6,1.3
08-08-2010,23.7,29,26.5,2.8,120,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,83,83,75,81,8,11,11,10,17.06,8.2,6,1.3,1
09-08-2010,23.8,30.2,26.8,5.7,50,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,83,75,81,80,7,11,10,8,13.66,6,1.3,1,0
10-08-2010,24.3,30.5,27.3,7.8,80,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.4,75,81,80,82,9,10,8,7,3.3,1.3,1,0,0
11-08-2010,25.5,31,28,6.3,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.2,81,80,82,83,8,8,7,9,1.66,1,0,0,0
12-08-2010,25.6,31.4,27.5,5.7,150,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.2,80,82,83,84,8,7,9,8,0.46,0,0,0,0
13-08-2010,25.6,30.6,27.6,7.6,160,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,82,83,84,84,11,9,8,8,0.2,0,0,0,0
14-08-2010,25.2,29.8,27.5,4.9,120,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.6,83,84,84,81,12,8,8,11,0,0,0,0,10.4
15-08-2010,25.4,29.9,27.5,5.8,140,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,84,84,81,82,9,8,11,12,2.08,0,0,10.4,1.8
16-08-2010,25.2,29.3,27.2,2.1,160,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,84,81,82,83,8,11,12,9,2.44,0,10.4,1.8,8
17-08-2010,23.6,29,26.4,6.5,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.8,81,82,83,81,6,12,9,8,4.04,10.4,1.8,8,0
18-08-2010,24.4,29.8,27.1,8,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.2,82,83,81,78,7,9,8,6,4.04,1.8,8,0,0
19-08-2010,24.5,30.4,26.8,7.4,100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,83,81,78,82,8,8,6,7,4.04,8,0,0,0
20-08-2010,24.9,30,26.8,7.4,110,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.2,81,78,82,83,6,6,7,8,1.96,0,0,0,0
21-08-2010,24.8,30.2,27.2,7,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.4,78,82,83,82,8,7,8,6,1.6,0,0,0,0
22-08-2010,25,30.2,27.2,8,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.2,82,83,82,84,8,8,6,8,0,0,0,0,0
23-08-2010,22.5,27.8,26.4,0,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.8,83,82,84,89,6,6,8,8,0,0,0,0,69.8
24-08-2010,23,30.8,27.7,4.9,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,82,84,89,85,7,8,8,6,13.96,0,0,69.8,0.5
25-08-2010,23.8,30.6,26.8,7.8,180,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.6,84,89,85,86,10,8,6,7,14.06,0,69.8,0.5,0.2
26-08-2010,24.2,30.5,27.6,8,140,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.2,89,85,86,86,5,6,7,10,14.1,69.8,0.5,0.2,10.1
27-08-2010,25,30.2,26.8,4.5,140,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,85,86,86,87,6,7,10,5,16.12,0.5,0.2,10.1,1.3
28-08-2010,24.6,30.6,27.6,8,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.6,86,86,87,78,8,10,5,6,16.38,0.2,10.1,1.3,27.7
29-08-2010,24.3,30.6,27.2,8,90,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.4,86,87,78,84,9,5,6,8,7.96,10.1,1.3,27.7,0.6
30-08-2010,24.6,30.8,27.9,8,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.2,87,78,84,82,8,6,8,9,7.98,1.3,27.7,0.6,0.6
31-08-2010,23,30.8,27.4,7.7,100,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.4,78,84,82,81,9,8,9,8,8.06,27.7,0.6,0.6,116.4
01-09-2010,24.4,30.7,28.4,7.9,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.4,84,82,81,82,6,9,8,9,29.32,0.6,0.6,116.4,56.2
02-09-2010,25.6,29.8,26.6,1.9,150,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.4,82,81,82,91,9,8,9,6,40.3,0.6,116.4,56.2,4.2
03-09-2010,25.5,30.8,27.6,7.8,120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,81,82,91,80,11,9,6,9,35.6,116.4,56.2,4.2,17.4
04-09-2010,24.2,29.4,27,3,130,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.2,82,91,80,84,9,6,9,11,38.96,56.2,4.2,17.4,21.3
05-09-2010,24.8,30.8,27.5,6.8,150,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.6,91,80,84,87,9,9,11,9,43.1,4.2,17.4,21.3,1.6
06-09-2010,23,29.4,26.4,0,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.8,80,84,87,88,6,11,9,9,20.14,17.4,21.3,1.6,63.3
07-09-2010,23.6,30.8,26.7,3.9,150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,84,87,88,85,7,9,9,6,21.56,21.3,1.6,63.3,0.7
08-09-2010,23.6,31.8,27.3,5.9,120,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.8,87,88,85,84,11,9,6,7,20.86,1.6,63.3,0.7,6.8
09-09-2010,23.6,32.4,26.6,6.7,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.6,88,85,84,85,7,6,7,11,18.74,63.3,0.7,6.8,29.7
10-09-2010,24.1,31.2,27.6,6.2,130,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.8,85,84,85,82,6,7,11,7,20.42,0.7,6.8,29.7,0
11-09-2010,25,31.6,28.1,6,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.8,84,85,82,82,7,11,7,6,20.1,6.8,29.7,0,0.1
12-09-2010,24.4,31.8,27.2,5,100,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.6,85,82,82,84,6,7,6,7,7.46,29.7,0,0.1,9.9
13-09-2010,24.5,31.6,27.4,6.1,130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.4,82,82,84,85,9,6,7,6,9.3,0,0.1,9.9,11.3
14-09-2010,23.8,31,27.3,6.2,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.6,82,84,85,85,7,7,6,9,10.2,0.1,9.9,11.3,18
15-09-2010,23.6,28.6,26.2,0,150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.6,84,85,85,89,7,6,9,7,7.86,9.9,11.3,18,1.4
16-09-2010,24.5,27.8,25.7,0,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,85,85,89,90,6,9,7,7,8.14,11.3,18,1.4,7.6
17-09-2010,23.8,30.6,27.1,6.3,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.6,85,89,90,86,7,7,7,6,9.64,18,1.4,7.6,6.5
18-09-2010,24.5,31.2,28,5.8,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,89,90,86,82,19,7,6,7,8.96,1.4,7.6,6.5,3.5
19-09-2010,22.6,29.8,26.9,1.5,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.4,90,86,82,90,5,6,7,19,7.4,7.6,6.5,3.5,135.1
20-09-2010,23.6,30,26.5,2.8,150,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.4,86,82,90,90,13,7,19,5,30.82,6.5,3.5,135.1,18
21-09-2010,24.4,28.6,26.9,1.1,90,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.6,82,90,90,92,11,19,5,13,34.14,3.5,135.1,18,133.6
22-09-2010,25,30,26.3,0.9,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,90,90,92,90,10,5,13,11,59.34,135.1,18,133.6,13.1
23-09-2010,24,31.4,26.9,3.8,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.8,90,92,90,86,8,13,11,10,60.66,18,133.6,13.1,1.1
24-09-2010,24.2,30.5,27,5,180,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.6,92,90,86,87,8,11,10,8,60.18,133.6,13.1,1.1,19.5
25-09-2010,24,30.6,26.4,1.5,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,90,86,87,88,18,10,8,8,37.06,13.1,1.1,19.5,3.4
26-09-2010,23.2,30.6,27.3,3.7,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.6,86,87,88,88,7,8,8,18,34.14,1.1,19.5,3.4,26.6
27-09-2010,24.7,31.6,27.9,6.8,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.8,87,88,88,84,8,8,18,7,12.74,19.5,3.4,26.6,39.9
28-09-2010,24.8,30.6,27,5,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.6,88,88,84,86,6,18,7,8,18.1,3.4,26.6,39.9,3.5
29-09-2010,24.2,31.2,28.3,8,130,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.6,88,84,86,80,11,7,8,6,18.58,26.6,39.9,3.5,18.1
30-09-2010,26.2,31,28.1,7.6,160,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.2,84,86,80,82,8,8,6,11,18.3,39.9,3.5,18.1,1.4
01-10-2010,23.8,30.2,26.8,3,100,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,86,80,82,86,9,6,11,8,17.9,3.5,18.1,1.4,45.3
02-10-2010,24.8,32.2,27.4,7.6,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.6,80,82,86,86,16,11,8,9,21.64,18.1,1.4,45.3,26.1
03-10-2010,24.7,31.6,27.7,6.5,100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,82,86,86,84,6,8,9,16,18.88,1.4,45.3,26.1,18.9
04-10-2010,24.8,31,26.7,4.2,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.6,86,86,84,89,8,9,16,6,21.96,45.3,26.1,18.9,21
05-10-2010,23.9,31,27.9,7.4,150,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.4,86,84,89,83,7,16,6,8,22.54,26.1,18.9,21,8.3
06-10-2010,24.9,31,27.5,5.7,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.6,84,89,83,85,5,6,8,7,23.92,18.9,21,8.3,50.8
07-10-2010,24.3,31,28.9,6.3,130,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.4,89,83,85,76,7,8,7,5,25.02,21,8.3,50.8,23.6
08-10-2010,24.6,30.8,27.6,8,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.4,83,85,76,78,6,7,5,7,24.52,8.3,50.8,23.6,0.4
09-10-2010,24.4,31,27.4,5.8,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.2,85,76,78,81,6,5,7,6,20.82,50.8,23.6,0.4,21.5
10-10-2010,23.8,30.7,27.7,7.7,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.6,76,78,81,74,6,7,6,6,20.92,23.6,0.4,21.5,0.6
11-10-2010,23.3,30.7,27.3,8,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.8,78,81,74,73,6,6,6,6,19.38,0.4,21.5,0.6,0
12-10-2010,23.6,30.6,27,8,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.4,81,74,73,76,7,6,6,6,9.22,21.5,0.6,0,0
13-10-2010,24.3,31.4,27.9,4.5,135,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.4,74,73,76,74,7,6,6,7,4.5,0.6,0,0,0
14-10-2010,23.8,30.2,26.8,4.3,120,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.6,73,76,74,85,6,6,7,7,4.42,0,0,0,35.9
15-10-2010,24,27.8,25.3,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.4,76,74,85,91,5,7,7,6,7.3,0,0,35.9,76.5
16-10-2010,23.6,31,27.6,8,170,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.8,74,85,91,78,7,7,6,5,22.48,0,35.9,76.5,13.5
17-10-2010,25,28.8,26.6,0,90,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.8,85,91,78,88,11,6,5,7,25.18,35.9,76.5,13.5,21.5
18-10-2010,25,30.2,27.1,1.1,150,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.2,91,78,88,84,8,5,7,11,29.48,76.5,13.5,21.5,2.3
19-10-2010,24,31.4,27.2,5.8,180,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.2,78,88,84,84,8,7,11,8,29.94,13.5,21.5,2.3,26.2
20-10-2010,24.4,31.2,27.6,6,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,88,84,84,81,6,11,8,8,28,21.5,2.3,26.2,5
21-10-2010,25,31.4,27.9,5,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83,84,84,81,82,11,8,8,6,13.7,2.3,26.2,5,2.6
22-10-2010,24.2,29.6,26.2,1.6,120,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.8,84,81,82,91,10,8,6,11,11.52,26.2,5,2.6,24.8
23-10-2010,23.8,30.6,27.1,5.6,130,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.4,81,82,91,86,5,6,11,10,12.18,5,2.6,24.8,31.4
24-10-2010,24.2,29.5,25.6,0.3,150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.8,82,91,86,89,10,11,10,5,18,2.6,24.8,31.4,32.1
25-10-2010,23.8,31.2,27.2,1.6,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.8,91,86,89,88,6,10,5,10,19.18,24.8,31.4,32.1,32.9
